symbol,lastUpdateId,side,price,qty
ZECUSDT,8394782975,bid,238.78,13.096
ZECUSDT,8394782975,bid,238.77,11.241
ZECUSDT,8394782975,bid,238.76,13.776
ZECUSDT,8394782975,bid,238.75,13.923
ZECUSDT,8394782975,bid,238.74,15.926
ZECUSDT,8394782975,bid,238.73,30.542
ZECUSDT,8394782975,bid,238.72,0.024
ZECUSDT,8394782975,bid,238.71,30.92
ZECUSDT,8394782975,bid,238.7,2.48
ZECUSDT,8394782975,bid,238.69,12.916
ZECUSDT,8394782975,bid,238.67,0.199
ZECUSDT,8394782975,bid,238.64,61.3
ZECUSDT,8394782975,bid,238.63,4.104
ZECUSDT,8394782975,bid,238.61,12.511
ZECUSDT,8394782975,bid,238.6,30.542
ZECUSDT,8394782975,bid,238.59,53.476
ZECUSDT,8394782975,bid,238.57,20.968
ZECUSDT,8394782975,bid,238.56,37.609
ZECUSDT,8394782975,bid,238.54,36.24
ZECUSDT,8394782975,bid,238.53,14.898
ZECUSDT,8394782975,bid,238.51,12.553
ZECUSDT,8394782975,bid,238.5,20.952
ZECUSDT,8394782975,bid,238.49,8.124
ZECUSDT,8394782975,bid,238.48,30.542
ZECUSDT,8394782975,bid,238.47,10.0
ZECUSDT,8394782975,bid,238.45,0.018
ZECUSDT,8394782975,bid,238.44,12.93
ZECUSDT,8394782975,bid,238.43,0.826
ZECUSDT,8394782975,bid,238.42,13.315
ZECUSDT,8394782975,bid,238.4,7.661
ZECUSDT,8394782975,bid,238.39,1.355
ZECUSDT,8394782975,bid,238.37,0.106
ZECUSDT,8394782975,ask,239.51,2.472
ZECUSDT,8394782975,ask,239.52,11.323
ZECUSDT,8394782975,ask,239.53,8.433
ZECUSDT,8394782975,ask,239.54,0.319
ZECUSDT,8394782975,ask,239.55,0.032
ZECUSDT,8394782975,ask,239.56,2.216
ZECUSDT,8394782975,ask,239.57,5.502
ZECUSDT,8394782975,ask,239.58,4.795
ZECUSDT,8394782975,ask,239.59,12.886
ZECUSDT,8394782975,ask,239.6,21.792
ZECUSDT,8394782975,ask,239.61,33.924
ZECUSDT,8394782975,ask,239.62,15.941
ZECUSDT,8394782975,ask,239.63,13.407
ZECUSDT,8394782975,ask,239.64,9.621
ZECUSDT,8394782975,ask,239.65,4.935
ZECUSDT,8394782975,ask,239.66,26.915
ZECUSDT,8394782975,ask,239.67,30.606
ZECUSDT,8394782975,ask,239.68,0.023
ZECUSDT,8394782975,ask,239.69,0.514
ZECUSDT,8394782975,ask,239.7,2.931
ZECUSDT,8394782975,ask,239.71,6.693
ZECUSDT,8394782975,ask,239.72,23.117
ZECUSDT,8394782975,ask,239.73,31.51
ZECUSDT,8394782975,ask,239.74,0.023
ZECUSDT,8394782975,ask,239.75,0.055
ZECUSDT,8394782975,ask,239.76,7.524
ZECUSDT,8394782975,ask,239.77,27.406
ZECUSDT,8394782975,ask,239.78,28.819
ZECUSDT,8394782975,ask,239.79,32.147
ZECUSDT,8394782975,ask,239.8,0.023
ZECUSDT,8394782975,ask,239.81,0.032
ZECUSDT,8394782975,ask,239.82,0.023
ZECUSDT,8394782975,ask,239.83,7.329
ZECUSDT,8394782975,ask,239.84,33.286
ZECUSDT,8394782975,ask,239.85,34.421
ZECUSDT,8394782975,ask,239.86,0.608
ZECUSDT,8394782975,ask,239.87,2.243
ZECUSDT,8394782975,ask,239.88,2.738
ZECUSDT,8394782975,ask,239.89,18.08
ZECUSDT,8394782975,ask,239.9,30.127
ZECUSDT,8394782975,ask,239.91,47.174
ZECUSDT,8394782975,ask,239.92,3.473
ZECUSDT,8394782975,ask,239.93,9.567
ZECUSDT,8394782975,ask,239.94,2.524
ZECUSDT,8394782975,ask,239.95,1.426
ZECUSDT,8394782975,ask,239.96,12.059
ZECUSDT,8394782975,ask,239.97,46.722
ZECUSDT,8394782975,ask,239.98,0.943
ZECUSDT,8394782975,ask,239.99,2.736
ZECUSDT,8394782975,ask,240.0,5.893
ZECUSDT,8394782975,ask,240.01,23.075
ZECUSDT,8394782975,ask,240.02,9.828
ZECUSDT,8394782975,ask,240.03,9.308
ZECUSDT,8394782975,ask,240.04,35.318
ZECUSDT,8394782975,ask,240.05,3.499
ZECUSDT,8394782975,ask,240.06,24.497
ZECUSDT,8394782975,ask,240.07,13.315
ZECUSDT,8394782975,ask,240.08,0.585
ZECUSDT,8394782975,ask,240.09,42.941
ZECUSDT,8394782975,ask,240.1,3.352
ZECUSDT,8394782975,ask,240.11,53.335
ZECUSDT,8394782975,ask,240.12,0.023
ZECUSDT,8394782975,ask,240.13,40.998
ZECUSDT,8394782975,ask,240.14,22.793
ZECUSDT,8394782975,ask,240.15,43.668
ZECUSDT,8394782975,ask,240.16,3.0
ZECUSDT,8394782975,ask,240.17,20.148
ZECUSDT,8394782975,ask,240.18,43.196
ZECUSDT,8394782975,ask,240.19,23.78
ZECUSDT,8394782975,ask,240.2,9.96
ZECUSDT,8394782975,ask,240.21,9.119
ZECUSDT,8394782975,ask,240.25,14.662
ZECUSDT,8394782975,ask,240.26,22.233
ZECUSDT,8394782975,ask,240.27,13.347
ZECUSDT,8394782975,ask,240.28,53.335
ZECUSDT,8394782975,ask,240.3,25.626
ZECUSDT,8394782975,ask,240.31,7.637
ZECUSDT,8394782975,ask,240.32,31.151
ZECUSDT,8394782975,ask,240.33,4.505
ZECUSDT,8394782975,ask,240.34,65.841
ZECUSDT,8394782975,ask,240.35,76.574
ZECUSDT,8394782975,ask,240.36,15.719
ZECUSDT,8394782975,ask,240.38,112.162
ZECUSDT,8394782975,ask,240.39,8.254
ZECUSDT,8394782975,ask,240.4,34.669
ZECUSDT,8394782975,ask,240.42,13.9
ZECUSDT,8394782975,ask,240.44,20.861
ZECUSDT,8394782975,ask,240.45,2.768
ZECUSDT,8394782975,ask,240.46,31.368
ZECUSDT,8394782975,ask,240.47,1.475
ZECUSDT,8394782975,ask,240.48,13.923
ZECUSDT,8394782975,ask,240.49,0.049
ZECUSDT,8394782975,ask,240.5,8.612
ZECUSDT,8394782975,ask,240.51,0.617
ZECUSDT,8394782975,ask,240.53,0.982
ZECUSDT,8394782975,ask,240.54,3.313
ZECUSDT,8394782975,ask,240.55,10.465
ZECUSDT,8394782975,ask,240.56,31.368
ZECUSDT,8394782975,ask,240.57,14.154
ZECUSDT,8394782975,ask,240.58,7.711
PAXGUSDT,1210878824,bid,4623.83,1.2136
PAXGUSDT,1210878824,bid,4623.81,0.054
PAXGUSDT,1210878824,bid,4623.8,0.7957
PAXGUSDT,1210878824,bid,4623.78,0.0108
PAXGUSDT,1210878824,bid,4623.75,0.7957
PAXGUSDT,1210878824,bid,4623.7,0.7957
PAXGUSDT,1210878824,bid,4623.67,0.0107
PAXGUSDT,1210878824,bid,4623.66,0.0012
PAXGUSDT,1210878824,bid,4623.52,0.5658
PAXGUSDT,1210878824,bid,4623.49,0.0012
PAXGUSDT,1210878824,bid,4623.41,0.2
PAXGUSDT,1210878824,bid,4623.4,0.0034
PAXGUSDT,1210878824,bid,4623.33,0.2
PAXGUSDT,1210878824,bid,4623.32,1.0978
PAXGUSDT,1210878824,bid,4623.26,0.5155
PAXGUSDT,1210878824,bid,4623.24,0.5274
PAXGUSDT,1210878824,bid,4623.17,0.3167
PAXGUSDT,1210878824,bid,4623.15,0.0012
PAXGUSDT,1210878824,bid,4623.0,0.0135
PAXGUSDT,1210878824,bid,4622.98,0.0012
PAXGUSDT,1210878824,bid,4622.86,0.7
PAXGUSDT,1210878824,bid,4622.83,0.0077
PAXGUSDT,1210878824,bid,4622.81,0.0012
PAXGUSDT,1210878824,bid,4622.8,0.0021
PAXGUSDT,1210878824,bid,4622.75,0.3865
PAXGUSDT,1210878824,bid,4622.74,0.4728
PAXGUSDT,1210878824,bid,4622.73,0.49
PAXGUSDT,1210878824,bid,4622.71,0.0017
PAXGUSDT,1210878824,bid,4622.7,0.315
PAXGUSDT,1210878824,bid,4622.65,0.0017
PAXGUSDT,1210878824,bid,4622.64,0.0012
PAXGUSDT,1210878824,bid,4622.59,0.0124
PAXGUSDT,1210878824,bid,4622.47,0.0012
PAXGUSDT,1210878824,bid,4622.46,2.0977
PAXGUSDT,1210878824,bid,4622.45,4.0373
PAXGUSDT,1210878824,bid,4622.44,2.8248
PAXGUSDT,1210878824,bid,4622.31,0.1653
PAXGUSDT,1210878824,bid,4622.29,0.0215
PAXGUSDT,1210878824,bid,4622.25,0.0017
PAXGUSDT,1210878824,bid,4622.22,0.9424
PAXGUSDT,1210878824,bid,4622.21,0.315
PAXGUSDT,1210878824,bid,4622.13,1.8324
PAXGUSDT,1210878824,bid,4622.12,0.5122
PAXGUSDT,1210878824,bid,4622.11,0.6916
PAXGUSDT,1210878824,bid,4622.0,2.0355
PAXGUSDT,1210878824,bid,4621.99,2.0935
PAXGUSDT,1210878824,bid,4621.96,0.0012
PAXGUSDT,1210878824,bid,4621.92,0.0013
PAXGUSDT,1210878824,bid,4621.91,0.0022
PAXGUSDT,1210878824,bid,4621.88,3.5645
PAXGUSDT,1210878824,bid,4621.82,0.0017
PAXGUSDT,1210878824,bid,4621.79,0.0017
PAXGUSDT,1210878824,bid,4621.75,0.8766
PAXGUSDT,1210878824,bid,4621.74,2.597
PAXGUSDT,1210878824,bid,4621.69,0.0014
PAXGUSDT,1210878824,bid,4621.66,0.7896
PAXGUSDT,1210878824,bid,4621.65,0.0216
PAXGUSDT,1210878824,bid,4621.62,0.4909
PAXGUSDT,1210878824,bid,4621.61,0.547
PAXGUSDT,1210878824,bid,4621.6,1.8324
PAXGUSDT,1210878824,bid,4621.33,0.0017
PAXGUSDT,1210878824,bid,4621.28,0.0012
PAXGUSDT,1210878824,bid,4621.24,0.054
PAXGUSDT,1210878824,bid,4621.2,0.8693
PAXGUSDT,1210878824,bid,4621.19,0.315
PAXGUSDT,1210878824,bid,4621.18,0.4909
PAXGUSDT,1210878824,bid,4621.17,2.5973
PAXGUSDT,1210878824,bid,4621.14,1.1893
PAXGUSDT,1210878824,bid,4621.13,3.5645
PAXGUSDT,1210878824,bid,4621.11,0.0018
PAXGUSDT,1210878824,bid,4621.05,0.4614
PAXGUSDT,1210878824,bid,4620.94,1.539
PAXGUSDT,1210878824,bid,4620.87,0.0037
PAXGUSDT,1210878824,bid,4620.86,0.002
PAXGUSDT,1210878824,bid,4620.78,0.4462
PAXGUSDT,1210878824,bid,4620.77,2.1717
PAXGUSDT,1210878824,bid,4620.75,1.611
PAXGUSDT,1210878824,bid,4620.74,3.5645
PAXGUSDT,1210878824,bid,4620.7,1.8324
PAXGUSDT,1210878824,bid,4620.69,2.5976
PAXGUSDT,1210878824,bid,4620.68,2.8248
PAXGUSDT,1210878824,bid,4620.67,0.315
PAXGUSDT,1210878824,bid,4620.64,0.0016
PAXGUSDT,1210878824,bid,4620.63,0.4328
PAXGUSDT,1210878824,bid,4620.6,0.0012
PAXGUSDT,1210878824,bid,4620.59,0.0049
PAXGUSDT,1210878824,bid,4620.58,0.0012
PAXGUSDT,1210878824,bid,4620.57,0.0285
PAXGUSDT,1210878824,bid,4620.5,0.0015
PAXGUSDT,1210878824,bid,4620.46,0.0022
PAXGUSDT,1210878824,bid,4620.41,0.0017
PAXGUSDT,1210878824,bid,4620.37,0.0043
PAXGUSDT,1210878824,bid,4620.34,0.0071
PAXGUSDT,1210878824,bid,4620.27,0.0017
PAXGUSDT,1210878824,bid,4620.24,3.8067
PAXGUSDT,1210878824,bid,4620.23,6.8904
PAXGUSDT,1210878824,bid,4620.22,3.6772
PAXGUSDT,1210878824,bid,4620.21,1.8324
PAXGUSDT,1210878824,bid,4620.19,2.2939
PAXGUSDT,1210878824,bid,4620.14,2.2968
PAXGUSDT,1210878824,ask,4623.84,0.6457
PAXGUSDT,1210878824,ask,4623.85,0.7957
PAXGUSDT,1210878824,ask,4623.88,0.1741
PAXGUSDT,1210878824,ask,4623.89,0.7
PAXGUSDT,1210878824,ask,4623.9,0.7957
PAXGUSDT,1210878824,ask,4623.91,0.1741
PAXGUSDT,1210878824,ask,4623.95,0.7957
PAXGUSDT,1210878824,ask,4624.02,0.054
PAXGUSDT,1210878824,ask,4624.15,0.7957
PAXGUSDT,1210878824,ask,4624.28,1.193
PAXGUSDT,1210878824,ask,4624.3,0.7957
PAXGUSDT,1210878824,ask,4624.34,0.0012
PAXGUSDT,1210878824,ask,4624.37,0.315
PAXGUSDT,1210878824,ask,4624.53,0.0166
PAXGUSDT,1210878824,ask,4624.55,0.9845
PAXGUSDT,1210878824,ask,4624.56,3.7822
PAXGUSDT,1210878824,ask,4624.69,1.8324
PAXGUSDT,1210878824,ask,4624.87,0.6364
PAXGUSDT,1210878824,ask,4624.88,2.1713
PAXGUSDT,1210878824,ask,4625.02,0.0029
PAXGUSDT,1210878824,ask,4625.03,3.8362
PAXGUSDT,1210878824,ask,4625.06,0.1597
PAXGUSDT,1210878824,ask,4625.18,0.5272
PAXGUSDT,1210878824,ask,4625.2,1.8324
PAXGUSDT,1210878824,ask,4625.36,0.0012
PAXGUSDT,1210878824,ask,4625.45,0.4909
PAXGUSDT,1210878824,ask,4625.46,3.5645
PAXGUSDT,1210878824,ask,4625.48,0.0017
PAXGUSDT,1210878824,ask,4625.53,0.0012
PAXGUSDT,1210878824,ask,4625.67,0.7392
PAXGUSDT,1210878824,ask,4625.7,0.0012
PAXGUSDT,1210878824,ask,4625.71,1.8324
PAXGUSDT,1210878824,ask,4625.87,0.4323
PAXGUSDT,1210878824,ask,4625.88,3.5645
PAXGUSDT,1210878824,ask,4625.94,0.0017
PAXGUSDT,1210878824,ask,4626.04,0.0012
PAXGUSDT,1210878824,ask,4626.2,3.0858
PAXGUSDT,1210878824,ask,4626.21,2.9855
PAXGUSDT,1210878824,ask,4626.29,1.5372
PAXGUSDT,1210878824,ask,4626.3,1.8324
PAXGUSDT,1210878824,ask,4626.35,0.315
PAXGUSDT,1210878824,ask,4626.38,2.2999
PAXGUSDT,1210878824,ask,4626.39,3.5645
PAXGUSDT,1210878824,ask,4626.4,0.0017
PAXGUSDT,1210878824,ask,4626.54,4.5974
PAXGUSDT,1210878824,ask,4626.55,0.6195
PAXGUSDT,1210878824,ask,4626.72,0.0012
PAXGUSDT,1210878824,ask,4626.76,11.4935
PAXGUSDT,1210878824,ask,4626.77,0.2164
PAXGUSDT,1210878824,ask,4626.78,0.4901
PAXGUSDT,1210878824,ask,4626.79,1.8324
PAXGUSDT,1210878824,ask,4626.8,5.8632
PAXGUSDT,1210878824,ask,4626.85,0.315
PAXGUSDT,1210878824,ask,4626.86,0.0017
PAXGUSDT,1210878824,ask,4626.89,0.0012
PAXGUSDT,1210878824,ask,4626.99,0.4508
PAXGUSDT,1210878824,ask,4627.03,2.5941
PAXGUSDT,1210878824,ask,4627.06,0.0012
PAXGUSDT,1210878824,ask,4627.18,2.8248
PAXGUSDT,1210878824,ask,4627.19,3.5645
PAXGUSDT,1210878824,ask,4627.23,0.0012
PAXGUSDT,1210878824,ask,4627.24,0.0017
PAXGUSDT,1210878824,ask,4627.32,0.6017
PAXGUSDT,1210878824,ask,4627.35,2.2147
PAXGUSDT,1210878824,ask,4627.4,0.0012
PAXGUSDT,1210878824,ask,4627.41,1.8324
PAXGUSDT,1210878824,ask,4627.48,0.5638
PAXGUSDT,1210878824,ask,4627.49,2.5938
PAXGUSDT,1210878824,ask,4627.54,0.315
PAXGUSDT,1210878824,ask,4627.58,3.5645
PAXGUSDT,1210878824,ask,4627.62,0.1093
PAXGUSDT,1210878824,ask,4627.66,0.6918
PAXGUSDT,1210878824,ask,4627.78,0.4278
PAXGUSDT,1210878824,ask,4627.9,4.5974
PAXGUSDT,1210878824,ask,4627.91,1.8324
PAXGUSDT,1210878824,ask,4627.95,0.0399
PAXGUSDT,1210878824,ask,4627.96,2.5935
PAXGUSDT,1210878824,ask,4628.05,0.315
PAXGUSDT,1210878824,ask,4628.08,0.0012
PAXGUSDT,1210878824,ask,4628.09,3.5645
PAXGUSDT,1210878824,ask,4628.24,0.0017
PAXGUSDT,1210878824,ask,4628.48,2.8248
PAXGUSDT,1210878824,ask,4628.49,1.8324
PAXGUSDT,1210878824,ask,4628.5,3.5645
PAXGUSDT,1210878824,ask,4628.55,0.315
PAXGUSDT,1210878824,ask,4628.7,0.0017
PAXGUSDT,1210878824,ask,4628.74,0.1944
PAXGUSDT,1210878824,ask,4628.76,0.0012
PAXGUSDT,1210878824,ask,4628.88,3.5645
PAXGUSDT,1210878824,ask,4628.96,1.8324
PAXGUSDT,1210878824,ask,4629.02,0.9409
PAXGUSDT,1210878824,ask,4629.07,0.315
PAXGUSDT,1210878824,ask,4629.16,0.0017
PAXGUSDT,1210878824,ask,4629.19,10.8037
PAXGUSDT,1210878824,ask,4629.27,3.5645
PAXGUSDT,1210878824,ask,4629.42,0.35
PAXGUSDT,1210878824,ask,4629.43,2.8248
PAXGUSDT,1210878824,ask,4629.44,0.6919
PAXGUSDT,1210878824,ask,4629.47,1.8324
PAXGUSDT,1210878824,ask,4629.56,0.0017
DOGEUSDT,24145909130,bid,0.09013,169609.0
DOGEUSDT,24145909130,bid,0.09012,86461.0
DOGEUSDT,24145909130,bid,0.09011,69733.0
DOGEUSDT,24145909130,bid,0.0901,417570.0
DOGEUSDT,24145909130,bid,0.09009,392195.0
DOGEUSDT,24145909130,bid,0.09008,328717.0
DOGEUSDT,24145909130,bid,0.09007,600190.0
DOGEUSDT,24145909130,bid,0.09006,578424.0
DOGEUSDT,24145909130,bid,0.09005,692183.0
DOGEUSDT,24145909130,bid,0.09004,520533.0
DOGEUSDT,24145909130,bid,0.09003,511937.0
DOGEUSDT,24145909130,bid,0.09002,419965.0
DOGEUSDT,24145909130,bid,0.09001,720042.0
DOGEUSDT,24145909130,bid,0.09,710503.0
DOGEUSDT,24145909130,bid,0.08999,1344627.0
DOGEUSDT,24145909130,bid,0.08998,383713.0
DOGEUSDT,24145909130,bid,0.08997,824896.0
DOGEUSDT,24145909130,bid,0.08996,371724.0
DOGEUSDT,24145909130,bid,0.08995,272071.0
DOGEUSDT,24145909130,bid,0.08994,296047.0
DOGEUSDT,24145909130,bid,0.08993,34845.0
DOGEUSDT,24145909130,bid,0.08992,364464.0
DOGEUSDT,24145909130,bid,0.08991,204125.0
DOGEUSDT,24145909130,bid,0.0899,499472.0
DOGEUSDT,24145909130,bid,0.08989,155323.0
DOGEUSDT,24145909130,bid,0.08988,71474.0
DOGEUSDT,24145909130,bid,0.08987,230875.0
DOGEUSDT,24145909130,bid,0.08986,208517.0
DOGEUSDT,24145909130,bid,0.08985,38841.0
DOGEUSDT,24145909130,bid,0.08984,63491.0
DOGEUSDT,24145909130,bid,0.08983,230437.0
DOGEUSDT,24145909130,bid,0.08982,165357.0
DOGEUSDT,24145909130,bid,0.08981,116552.0
DOGEUSDT,24145909130,bid,0.0898,140616.0
DOGEUSDT,24145909130,bid,0.08979,65179.0
DOGEUSDT,24145909130,bid,0.08978,26910.0
DOGEUSDT,24145909130,bid,0.08977,260577.0
DOGEUSDT,24145909130,bid,0.08976,98224.0
DOGEUSDT,24145909130,bid,0.08975,65722.0
DOGEUSDT,24145909130,bid,0.08974,77080.0
DOGEUSDT,24145909130,bid,0.08973,93749.0
DOGEUSDT,24145909130,bid,0.08972,29007.0
DOGEUSDT,24145909130,bid,0.08971,225002.0
DOGEUSDT,24145909130,bid,0.0897,305392.0
DOGEUSDT,24145909130,bid,0.08969,747.0
DOGEUSDT,24145909130,bid,0.08968,394.0
DOGEUSDT,24145909130,bid,0.08967,104071.0
DOGEUSDT,24145909130,bid,0.08966,4661.0
DOGEUSDT,24145909130,bid,0.08965,3184.0
DOGEUSDT,24145909130,bid,0.08964,27371.0
DOGEUSDT,24145909130,bid,0.08963,32353.0
DOGEUSDT,24145909130,bid,0.08962,367.0
DOGEUSDT,24145909130,bid,0.08961,114692.0
DOGEUSDT,24145909130,bid,0.0896,1024525.0
DOGEUSDT,24145909130,bid,0.08959,1192.0
DOGEUSDT,24145909130,bid,0.08958,2172.0
DOGEUSDT,24145909130,bid,0.08957,16942.0
DOGEUSDT,24145909130,bid,0.08956,1592.0
DOGEUSDT,24145909130,bid,0.08955,5386.0
DOGEUSDT,24145909130,bid,0.08954,519.0
DOGEUSDT,24145909130,bid,0.08953,4335.0
DOGEUSDT,24145909130,bid,0.08952,621.0
DOGEUSDT,24145909130,bid,0.08951,10057.0
DOGEUSDT,24145909130,bid,0.0895,315594.0
DOGEUSDT,24145909130,bid,0.08949,2007.0
DOGEUSDT,24145909130,bid,0.08948,10033.0
DOGEUSDT,24145909130,bid,0.08947,764.0
DOGEUSDT,24145909130,bid,0.08946,341.0
DOGEUSDT,24145909130,bid,0.08945,3514.0
DOGEUSDT,24145909130,bid,0.08944,104769.0
DOGEUSDT,24145909130,bid,0.08943,780.0
DOGEUSDT,24145909130,bid,0.08942,84864.0
DOGEUSDT,24145909130,bid,0.08941,171650.0
DOGEUSDT,24145909130,bid,0.0894,4804.0
DOGEUSDT,24145909130,bid,0.08939,537.0
DOGEUSDT,24145909130,bid,0.08938,755.0
DOGEUSDT,24145909130,bid,0.08937,289.0
DOGEUSDT,24145909130,bid,0.08936,221.0
DOGEUSDT,24145909130,bid,0.08935,45053.0
DOGEUSDT,24145909130,bid,0.08934,15783.0
DOGEUSDT,24145909130,bid,0.08933,12181.0
DOGEUSDT,24145909130,bid,0.08932,1916.0
DOGEUSDT,24145909130,bid,0.08931,1591.0
DOGEUSDT,24145909130,bid,0.0893,42101.0
DOGEUSDT,24145909130,bid,0.08929,138.0
DOGEUSDT,24145909130,bid,0.08928,244088.0
DOGEUSDT,24145909130,bid,0.08927,320.0
DOGEUSDT,24145909130,bid,0.08926,1427.0
DOGEUSDT,24145909130,bid,0.08925,45814.0
DOGEUSDT,24145909130,bid,0.08924,3295.0
DOGEUSDT,24145909130,bid,0.08923,37210.0
DOGEUSDT,24145909130,bid,0.08922,3701.0
DOGEUSDT,24145909130,bid,0.08921,112639.0
DOGEUSDT,24145909130,bid,0.0892,97943.0
DOGEUSDT,24145909130,bid,0.08919,292.0
DOGEUSDT,24145909130,bid,0.08918,106268.0
DOGEUSDT,24145909130,bid,0.08917,430.0
DOGEUSDT,24145909130,bid,0.08916,4390.0
DOGEUSDT,24145909130,bid,0.08915,3553.0
DOGEUSDT,24145909130,bid,0.08914,6759.0
DOGEUSDT,24145909130,ask,0.09014,93629.0
DOGEUSDT,24145909130,ask,0.09015,121353.0
DOGEUSDT,24145909130,ask,0.09016,256292.0
DOGEUSDT,24145909130,ask,0.09017,305219.0
DOGEUSDT,24145909130,ask,0.09018,271020.0
DOGEUSDT,24145909130,ask,0.09019,592226.0
DOGEUSDT,24145909130,ask,0.0902,209948.0
DOGEUSDT,24145909130,ask,0.09021,524084.0
DOGEUSDT,24145909130,ask,0.09022,565507.0
DOGEUSDT,24145909130,ask,0.09023,577556.0
DOGEUSDT,24145909130,ask,0.09024,455008.0
DOGEUSDT,24145909130,ask,0.09025,610865.0
DOGEUSDT,24145909130,ask,0.09026,261019.0
DOGEUSDT,24145909130,ask,0.09027,494958.0
DOGEUSDT,24145909130,ask,0.09028,704546.0
DOGEUSDT,24145909130,ask,0.09029,408103.0
DOGEUSDT,24145909130,ask,0.0903,171806.0
DOGEUSDT,24145909130,ask,0.09031,731379.0
DOGEUSDT,24145909130,ask,0.09032,1183434.0
DOGEUSDT,24145909130,ask,0.09033,554477.0
DOGEUSDT,24145909130,ask,0.09034,478477.0
DOGEUSDT,24145909130,ask,0.09035,560506.0
DOGEUSDT,24145909130,ask,0.09036,169272.0
DOGEUSDT,24145909130,ask,0.09037,602678.0
DOGEUSDT,24145909130,ask,0.09038,939139.0
DOGEUSDT,24145909130,ask,0.09039,485227.0
DOGEUSDT,24145909130,ask,0.0904,336494.0
DOGEUSDT,24145909130,ask,0.09041,516112.0
DOGEUSDT,24145909130,ask,0.09042,492887.0
DOGEUSDT,24145909130,ask,0.09043,1391912.0
DOGEUSDT,24145909130,ask,0.09044,98688.0
DOGEUSDT,24145909130,ask,0.09045,165558.0
DOGEUSDT,24145909130,ask,0.09046,167776.0
DOGEUSDT,24145909130,ask,0.09047,32538.0
DOGEUSDT,24145909130,ask,0.09048,154078.0
DOGEUSDT,24145909130,ask,0.09049,116520.0
DOGEUSDT,24145909130,ask,0.0905,187506.0
DOGEUSDT,24145909130,ask,0.09051,37140.0
DOGEUSDT,24145909130,ask,0.09052,106641.0
DOGEUSDT,24145909130,ask,0.09053,83426.0
DOGEUSDT,24145909130,ask,0.09054,75945.0
DOGEUSDT,24145909130,ask,0.09055,225334.0
DOGEUSDT,24145909130,ask,0.09056,117692.0
DOGEUSDT,24145909130,ask,0.09057,9415.0
DOGEUSDT,24145909130,ask,0.09058,114464.0
DOGEUSDT,24145909130,ask,0.09059,9670.0
DOGEUSDT,24145909130,ask,0.0906,17442.0
DOGEUSDT,24145909130,ask,0.09061,10052.0
DOGEUSDT,24145909130,ask,0.09062,56664.0
DOGEUSDT,24145909130,ask,0.09063,10053.0
DOGEUSDT,24145909130,ask,0.09064,42617.0
DOGEUSDT,24145909130,ask,0.09065,41254.0
DOGEUSDT,24145909130,ask,0.09066,173233.0
DOGEUSDT,24145909130,ask,0.09067,656.0
DOGEUSDT,24145909130,ask,0.09068,1037.0
DOGEUSDT,24145909130,ask,0.09069,816.0
DOGEUSDT,24145909130,ask,0.0907,43075.0
DOGEUSDT,24145909130,ask,0.09071,962.0
DOGEUSDT,24145909130,ask,0.09072,562.0
DOGEUSDT,24145909130,ask,0.09073,254.0
DOGEUSDT,24145909130,ask,0.09074,33987.0
DOGEUSDT,24145909130,ask,0.09075,12672.0
DOGEUSDT,24145909130,ask,0.09076,1810.0
DOGEUSDT,24145909130,ask,0.09077,17465.0
DOGEUSDT,24145909130,ask,0.09078,5225.0
DOGEUSDT,24145909130,ask,0.09079,12206.0
DOGEUSDT,24145909130,ask,0.0908,20989.0
DOGEUSDT,24145909130,ask,0.09081,735.0
DOGEUSDT,24145909130,ask,0.09082,2002.0
DOGEUSDT,24145909130,ask,0.09083,440.0
DOGEUSDT,24145909130,ask,0.09084,35573.0
DOGEUSDT,24145909130,ask,0.09085,5465.0
DOGEUSDT,24145909130,ask,0.09086,923812.0
DOGEUSDT,24145909130,ask,0.09087,495.0
DOGEUSDT,24145909130,ask,0.09088,2327.0
DOGEUSDT,24145909130,ask,0.09089,106834.0
DOGEUSDT,24145909130,ask,0.0909,93936.0
DOGEUSDT,24145909130,ask,0.09091,219.0
DOGEUSDT,24145909130,ask,0.09092,37090.0
DOGEUSDT,24145909130,ask,0.09093,3901.0
DOGEUSDT,24145909130,ask,0.09094,564.0
DOGEUSDT,24145909130,ask,0.09095,2893.0
DOGEUSDT,24145909130,ask,0.09096,1591.0
DOGEUSDT,24145909130,ask,0.09097,1342.0
DOGEUSDT,24145909130,ask,0.09098,230.0
DOGEUSDT,24145909130,ask,0.09099,16735.0
DOGEUSDT,24145909130,ask,0.091,348713.0
DOGEUSDT,24145909130,ask,0.09101,416.0
DOGEUSDT,24145909130,ask,0.09102,68086.0
DOGEUSDT,24145909130,ask,0.09103,397.0
DOGEUSDT,24145909130,ask,0.09104,1015.0
DOGEUSDT,24145909130,ask,0.09105,361.0
DOGEUSDT,24145909130,ask,0.09106,236.0
DOGEUSDT,24145909130,ask,0.09107,4224.0
DOGEUSDT,24145909130,ask,0.09108,1166.0
DOGEUSDT,24145909130,ask,0.09109,11912.0
DOGEUSDT,24145909130,ask,0.0911,47532.0
DOGEUSDT,24145909130,ask,0.09111,1795.0
DOGEUSDT,24145909130,ask,0.09112,1335.0
DOGEUSDT,24145909130,ask,0.09113,30622.0
KATUSDT,33770881,bid,0.00943,24634409.0
KATUSDT,33770881,bid,0.00942,410475.0
