openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVolume,takerBuyQuoteVolume,ignore,openTime_dt,closeTime_dt,symbol,interval
1636934400000,1.9844,2.99,1.5607,1.8281,875362683.804,1637539199999,1708819627.0943153,4204759,416141024.053,810086726.30268,0,2021-11-15,2021-11-21 23:59:59.999,ALGOUSDT,1w
1637539200000,1.8281,1.8733,1.57,1.7125,307355247.0,1638143999999,530925195.935,1526763,152202779.0,262803850.5576,0,2021-11-22,2021-11-28 23:59:59.999,ALGOUSDT,1w
1638144000000,1.712,2.0431,1.3238,1.765,469937266.0,1638748799999,830836165.0996,2349863,239683363.0,424297297.7827,0,2021-11-29,2021-12-05 23:59:59.999,ALGOUSDT,1w
1638748800000,1.7648,1.8666,1.43,1.5392,278363717.0,1639353599999,464313596.1748,1294842,139870349.0,233726757.3329,0,2021-12-06,2021-12-12 23:59:59.999,ALGOUSDT,1w
1639353600000,1.539,1.5586,1.303,1.3556,161625859.0,1639958399999,224108414.425,706674,78668946.0,109065568.4257,0,2021-12-13,2021-12-19 23:59:59.999,ALGOUSDT,1w
1639958400000,1.3562,1.65,1.2565,1.6064,219905992.0,1640563199999,321328442.9302,1124894,113724177.0,166100619.9797,0,2021-12-20,2021-12-26 23:59:59.999,ALGOUSDT,1w
1640563200000,1.6073,1.7883,1.4062,1.6734,286950466.0,1641167999999,470391307.8789,1667373,143501508.0,235428567.0526,0,2021-12-27,2022-01-02 23:59:59.999,ALGOUSDT,1w
1641168000000,1.6731,1.8451,1.3148,1.4004,332598602.0,1641772799999,535018839.4241,1667113,160091131.0,257182665.2118,0,2022-01-03,2022-01-09 23:59:59.999,ALGOUSDT,1w
1641772800000,1.4003,1.5042,1.3,1.429,221813913.0,1642377599999,312283940.3908,984413,110315249.0,155388123.0739,0,2022-01-10,2022-01-16 23:59:59.999,ALGOUSDT,1w
1642377600000,1.4293,1.4439,0.7957,0.989,390959237.12,1642982399999,427687058.024869,1310602,181215315.0,197836334.6925,0,2022-01-17,2022-01-23 23:59:59.999,ALGOUSDT,1w
1642982400000,0.9885,1.0075,0.817,0.9447,287518432.0,1643587199999,267035039.7924,882239,145157599.0,134846654.4584,0,2022-01-24,2022-01-30 23:59:59.999,ALGOUSDT,1w
1643587200000,0.9448,1.0449,0.9008,1.0247,230493544.0,1644191999999,223701803.4914,647749,113993945.0,110557910.9907,0,2022-01-31,2022-02-06 23:59:59.999,ALGOUSDT,1w
1644192000000,1.0247,1.102,0.8818,0.8965,254373525.0,1644796799999,256430263.6311,783091,124099914.0,125143045.09,0,2022-02-07,2022-02-13 23:59:59.999,ALGOUSDT,1w
1644796800000,0.8965,1.0079,0.8319,0.8451,159726238.0,1645401599999,147940395.8341,526468,78160628.0,72399100.4475,0,2022-02-14,2022-02-20 23:59:59.999,ALGOUSDT,1w
1645401600000,0.8447,0.8819,0.688,0.7978,272988765.94,1646006399999,217706919.254705,713846,133788150.29,106831323.4023,0,2022-02-21,2022-02-27 23:59:59.999,ALGOUSDT,1w
1646006400000,0.7979,0.8952,0.7418,0.7465,304161582.0,1646611199999,248007264.401,729364,161614537.0,131834603.9254,0,2022-02-28,2022-03-06 23:59:59.999,ALGOUSDT,1w
1646611200000,0.7465,0.7812,0.675,0.6807,145180382.0,1647215999999,106706031.767806,381694,72093021.0,53029062.5699,0,2022-03-07,2022-03-13 23:59:59.999,ALGOUSDT,1w
1647216000000,0.6808,0.7805,0.6736,0.7414,215490104.0,1647820799999,157865134.547,510000,106089636.0,77763011.9367,0,2022-03-14,2022-03-20 23:59:59.999,ALGOUSDT,1w
1647820800000,0.7413,0.9499,0.73,0.9493,309978615.0,1648425599999,265234960.9065,894771,152629422.0,130415266.7297,0,2022-03-21,2022-03-27 23:59:59.999,ALGOUSDT,1w
1648425600000,0.9492,0.9886,0.8814,0.9353,288382022.0,1649030399999,270783318.4508,967579,147219049.0,138302800.3734,0,2022-03-28,2022-04-03 23:59:59.999,ALGOUSDT,1w
1649030400000,0.9354,0.9368,0.7463,0.7503,212468471.0,1649635199999,175097410.4379,665905,106318195.0,87722851.7547,0,2022-04-04,2022-04-10 23:59:59.999,ALGOUSDT,1w
1649635200000,0.7503,0.7613,0.6813,0.7105,175282691.0,1650239999999,127869489.3555,575903,86490284.0,63124426.5877,0,2022-04-11,2022-04-17 23:59:59.999,ALGOUSDT,1w
1650240000000,0.7104,0.7744,0.6878,0.7011,171998328.0,1650844799999,125929822.237,522922,86169569.0,63152094.3159,0,2022-04-18,2022-04-24 23:59:59.999,ALGOUSDT,1w
1650844800000,0.7009,0.728,0.5373,0.6016,268919984.54,1651449599999,175255820.084586,670327,132187133.73,86173212.473024,0,2022-04-25,2022-05-01 23:59:59.999,ALGOUSDT,1w
1651449600000,0.6014,0.7862,0.58,0.7292,806265230.0,1652054399999,562108958.5751,2019572,398365020.0,277636373.2795,0,2022-05-02,2022-05-08 23:59:59.999,ALGOUSDT,1w
1652054400000,0.7294,0.7555,0.3572,0.4906,973344686.97,1652659199999,503929886.57359,2120416,482822961.8,249445515.47668,0,2022-05-09,2022-05-15 23:59:59.999,ALGOUSDT,1w
1652659200000,0.4905,0.5087,0.4199,0.4427,327877195.0,1653263999999,148526226.0748,715533,163307021.0,73953886.9366,0,2022-05-16,2022-05-22 23:59:59.999,ALGOUSDT,1w
1653264000000,0.4426,0.4527,0.3527,0.3788,333692149.0,1653868799999,130673892.779498,572735,168381240.0,66011007.3046,0,2022-05-23,2022-05-29 23:59:59.999,ALGOUSDT,1w
1653868800000,0.3789,0.4287,0.367,0.3918,301953307.0,1654473599999,120242545.9313,500928,150716120.0,60040784.0171,0,2022-05-30,2022-06-05 23:59:59.999,ALGOUSDT,1w
1654473600000,0.3919,0.4316,0.3237,0.3248,267287871.0,1655078399999,102801479.119069,432311,131032801.0,50441526.3258,0,2022-06-06,2022-06-12 23:59:59.999,ALGOUSDT,1w
1655078400000,0.3244,0.3983,0.2751,0.3146,570363808.75,1655683199999,174292764.924604,846447,275321688.97,84164586.551135,0,2022-06-13,2022-06-19 23:59:59.999,ALGOUSDT,1w
1655683200000,0.3145,0.3604,0.3012,0.3321,248916823.0,1656287999999,82651259.5169,400408,121261177.0,40265229.7424,0,2022-06-20,2022-06-26 23:59:59.999,ALGOUSDT,1w
1656288000000,0.3319,0.3466,0.2837,0.3096,281713852.0,1656892799999,87134687.7382,424038,138945669.0,42963240.5357,0,2022-06-27,2022-07-03 23:59:59.999,ALGOUSDT,1w
1656892800000,0.3096,0.3286,0.2999,0.3101,209150888.0,1657497599999,65746804.433,263452,105525017.0,33188773.5318,0,2022-07-04,2022-07-10 23:59:59.999,ALGOUSDT,1w
1657497600000,0.3104,0.3457,0.2898,0.3365,254443804.0,1658102399999,81177212.539,323055,126905506.0,40509280.4953,0,2022-07-11,2022-07-17 23:59:59.999,ALGOUSDT,1w
1658102400000,0.3365,0.3786,0.3257,0.3402,290327178.0,1658707199999,102242687.9258,416448,144337483.0,50868917.0807,0,2022-07-18,2022-07-24 23:59:59.999,ALGOUSDT,1w
1658707200000,0.3403,0.356,0.3011,0.3361,294936492.0,1659311999999,98074548.0793,440348,151205652.0,50265394.8339,0,2022-07-25,2022-07-31 23:59:59.999,ALGOUSDT,1w
1659312000000,0.336,0.3663,0.3175,0.3559,265105603.0,1659916799999,90083533.4777,382347,136186728.0,46278437.0836,0,2022-08-01,2022-08-07 23:59:59.999,ALGOUSDT,1w
1659916800000,0.3558,0.3838,0.3352,0.3639,245073181.0,1660521599999,88925259.7506,365708,123602572.0,44865220.2459,0,2022-08-08,2022-08-14 23:59:59.999,ALGOUSDT,1w
1660521600000,0.3642,0.3758,0.2937,0.3063,236057390.0,1661126399999,77529015.1809,309941,112650481.0,36985518.1639,0,2022-08-15,2022-08-21 23:59:59.999,ALGOUSDT,1w
1661126400000,0.3064,0.3103,0.2788,0.2824,212256507.0,1661731199999,63076831.5288,226606,108310543.0,32200552.6329,0,2022-08-22,2022-08-28 23:59:59.999,ALGOUSDT,1w
1661731200000,0.2825,0.319,0.2798,0.3126,150107412.0,1662335999999,44730492.9674,192776,72457502.0,21594616.8004,0,2022-08-29,2022-09-04 23:59:59.999,ALGOUSDT,1w
1662336000000,0.3125,0.3309,0.2806,0.3266,232334800.0,1662940799999,71612943.5002,289443,112684214.0,34739602.7296,0,2022-09-05,2022-09-11 23:59:59.999,ALGOUSDT,1w
1662940800000,0.3264,0.3329,0.2889,0.293,216071360.0,1663545599999,66144451.1846,283534,104947202.0,32153684.9302,0,2022-09-12,2022-09-18 23:59:59.999,ALGOUSDT,1w
1663545600000,0.293,0.41,0.2913,0.3882,764444013.0,1664150399999,273685857.5503,1058303,382305310.0,136812070.5184,0,2022-09-19,2022-09-25 23:59:59.999,ALGOUSDT,1w
1664150400000,0.3882,0.3923,0.3317,0.3543,438502257.0,1664755199999,156374109.9829,577203,208139714.0,74278391.3902,0,2022-09-26,2022-10-02 23:59:59.999,ALGOUSDT,1w
1664755200000,0.3544,0.3613,0.3303,0.3389,216777561.0,1665359999999,75337163.5744,223575,99064426.0,34463669.031,0,2022-10-03,2022-10-09 23:59:59.999,ALGOUSDT,1w
1665360000000,0.3387,0.3401,0.2863,0.3225,219747064.0,1665964799999,69668019.832,241301,102273763.0,32413224.4463,0,2022-10-10,2022-10-16 23:59:59.999,ALGOUSDT,1w
1665964800000,0.3224,0.3329,0.2956,0.3158,145660814.0,1666569599999,45874376.7121,167018,70086156.0,22092480.2205,0,2022-10-17,2022-10-23 23:59:59.999,ALGOUSDT,1w
1666569600000,0.3159,0.3665,0.3053,0.3592,292002696.0,1667174399999,98050026.7448,355119,147085489.0,49420860.8063,0,2022-10-24,2022-10-30 23:59:59.999,ALGOUSDT,1w
1667174400000,0.3591,0.4537,0.3434,0.4025,674858203.0,1667779199999,266421595.7852,1003188,336010941.0,132736502.4778,0,2022-10-31,2022-11-06 23:59:59.999,ALGOUSDT,1w
1667779200000,0.4025,0.449,0.2512,0.262,1074090876.0,1668383999999,359270354.232897,1399118,522715747.37,175370515.124114,0,2022-11-07,2022-11-13 23:59:59.999,ALGOUSDT,1w
1668384000000,0.262,0.3127,0.237,0.2563,883775849.66,1668988799999,247438533.948102,1084435,439105593.0,123040941.7171,0,2022-11-14,2022-11-20 23:59:59.999,ALGOUSDT,1w
1668988800000,0.2564,0.2572,0.2258,0.2403,401332389.0,1669593599999,97298827.578,400798,193487614.0,46899655.4032,0,2022-11-21,2022-11-27 23:59:59.999,ALGOUSDT,1w
1669593600000,0.2403,0.2499,0.2266,0.2393,244925369.0,1670198399999,58819213.9651,196736,120733414.0,29003733.4735,0,2022-11-28,2022-12-04 23:59:59.999,ALGOUSDT,1w
1670198400000,0.2394,0.247,0.2171,0.2225,225091716.0,1670803199999,51477552.0793,157539,110164906.0,25188876.1157,0,2022-12-05,2022-12-11 23:59:59.999,ALGOUSDT,1w
1670803200000,0.2225,0.2287,0.1802,0.1881,357797737.41,1671407999999,73968572.992364,243665,173521242.41,35905048.166264,0,2022-12-12,2022-12-18 23:59:59.999,ALGOUSDT,1w
1671408000000,0.1882,0.1912,0.1623,0.1655,259616035.15,1672012799999,45199800.638636,163307,123611271.0,21494877.4964,0,2022-12-19,2022-12-25 23:59:59.999,ALGOUSDT,1w
1672012800000,0.1656,0.1791,0.1598,0.1773,243667498.0,1672617599999,40942453.4643,155877,121654171.0,20454014.9164,0,2022-12-26,2023-01-01 23:59:59.999,ALGOUSDT,1w
1672617600000,0.1773,0.2006,0.1731,0.1993,247575500.0,1673222399999,46124176.2754,155088,120985976.0,22555675.7837,0,2023-01-02,2023-01-08 23:59:59.999,ALGOUSDT,1w
1673222400000,0.1993,0.2407,0.1965,0.2405,417598233.0,1673827199999,89904934.1866,329353,206164497.0,44473171.2141,0,2023-01-09,2023-01-15 23:59:59.999,ALGOUSDT,1w
1673827200000,0.2405,0.2549,0.2076,0.2458,404080523.0,1674431999999,93442407.6493,350320,196842572.0,45518937.1098,0,2023-01-16,2023-01-22 23:59:59.999,ALGOUSDT,1w
1674432000000,0.2458,0.2646,0.2288,0.2616,358318484.0,1675036799999,89344629.4724,317067,176856403.0,44110143.4096,0,2023-01-23,2023-01-29 23:59:59.999,ALGOUSDT,1w
1675036800000,0.2616,0.2742,0.2309,0.257,360032421.0,1675641599999,91623586.7851,326815,176719913.0,44991563.6129,0,2023-01-30,2023-02-05 23:59:59.999,ALGOUSDT,1w
1675641600000,0.257,0.2995,0.2421,0.2474,450721160.0,1676246399999,121282451.7824,460359,221731273.0,59665308.1748,0,2023-02-06,2023-02-12 23:59:59.999,ALGOUSDT,1w
1676246400000,0.2476,0.2843,0.2329,0.2777,356120106.0,1676851199999,93682460.1854,364429,177065988.0,46610766.0663,0,2023-02-13,2023-02-19 23:59:59.999,ALGOUSDT,1w
1676851200000,0.2777,0.2938,0.2439,0.2553,286010030.0,1677455999999,77544101.0548,300689,141923157.0,38463695.2369,0,2023-02-20,2023-02-26 23:59:59.999,ALGOUSDT,1w
1677456000000,0.2551,0.2614,0.2206,0.2257,172260158.0,1678060799999,41350720.6139,175249,85195103.0,20458616.7738,0,2023-02-27,2023-03-05 23:59:59.999,ALGOUSDT,1w
1678060800000,0.2257,0.2308,0.1785,0.2011,339026970.0,1678665599999,67285614.9808,272583,166021872.0,32941887.9981,0,2023-03-06,2023-03-12 23:59:59.999,ALGOUSDT,1w
1678665600000,0.2012,0.2297,0.1938,0.2197,372518548.0,1679270399999,79622169.4034,350934,188321665.0,40260619.5154,0,2023-03-13,2023-03-19 23:59:59.999,ALGOUSDT,1w
1679270400000,0.2198,0.2411,0.2022,0.2105,370686059.0,1679875199999,81126036.4267,352968,188552570.0,41300891.2938,0,2023-03-20,2023-03-26 23:59:59.999,ALGOUSDT,1w
1679875200000,0.2105,0.24,0.1957,0.2139,434755383.0,1680479999999,96422683.0872,418742,221852544.0,49237563.6932,0,2023-03-27,2023-04-02 23:59:59.999,ALGOUSDT,1w
1680480000000,0.214,0.224,0.2068,0.2164,203486898.0,1681084799999,44192590.9643,208384,101975541.0,22153514.3435,0,2023-04-03,2023-04-09 23:59:59.999,ALGOUSDT,1w
1681084800000,0.2164,0.2352,0.2113,0.2345,269938495.0,1681689599999,60186343.4379,253489,134392993.0,29979020.1049,0,2023-04-10,2023-04-16 23:59:59.999,ALGOUSDT,1w
1681689600000,0.2344,0.2353,0.1814,0.1881,436874319.0,1682294399999,89509660.5427,339917,235331236.0,48074472.5374,0,2023-04-17,2023-04-23 23:59:59.999,ALGOUSDT,1w
1682294400000,0.1881,0.1931,0.1715,0.1801,203533604.0,1682899199999,37405472.0142,208411,103953041.0,19112509.4379,0,2023-04-24,2023-04-30 23:59:59.999,ALGOUSDT,1w
1682899200000,0.1803,0.1832,0.172,0.1732,154291111.0,1683503999999,27415289.7491,162157,76094435.0,13518810.2758,0,2023-05-01,2023-05-07 23:59:59.999,ALGOUSDT,1w
1683504000000,0.1733,0.174,0.1573,0.1629,206702825.0,1684108799999,33961867.2796,205169,97970471.0,16101182.7263,0,2023-05-08,2023-05-14 23:59:59.999,ALGOUSDT,1w
1684108800000,0.163,0.1739,0.1603,0.1616,178634062.0,1684713599999,29837504.9728,149404,89850682.0,15010835.0762,0,2023-05-15,2023-05-21 23:59:59.999,ALGOUSDT,1w
1684713600000,0.1616,0.1649,0.1471,0.1531,198899663.0,1685318399999,30606514.1144,146268,103966694.0,15978364.2357,0,2023-05-22,2023-05-28 23:59:59.999,ALGOUSDT,1w
1685318400000,0.153,0.1544,0.1446,0.1517,171664527.0,1685923199999,25768867.9893,134428,81809478.0,12285215.2257,0,2023-05-29,2023-06-04 23:59:59.999,ALGOUSDT,1w
1685923200000,0.1517,0.1521,0.0901,0.1107,437502369.0,1686527999999,53313220.91407,261639,215024863.0,26201297.0675,0,2023-06-05,2023-06-11 23:59:59.999,ALGOUSDT,1w
1686528000000,0.1106,0.123,0.1076,0.115,269807553.0,1687132799999,30766217.2001,169495,132179114.0,15101377.2369,0,2023-06-12,2023-06-18 23:59:59.999,ALGOUSDT,1w
1687132800000,0.115,0.141,0.1134,0.137,229245607.0,1687737599999,29167652.2756,159420,113637219.0,14462793.6913,0,2023-06-19,2023-06-25 23:59:59.999,ALGOUSDT,1w
1687737600000,0.1371,0.14,0.1135,0.1236,399136443.0,1688342399999,49657693.1042,225844,229432812.0,28547638.2851,0,2023-06-26,2023-07-02 23:59:59.999,ALGOUSDT,1w
1688342400000,0.1237,0.1305,0.1095,0.1105,304541692.0,1688947199999,36477424.0514,178946,176466013.0,21126868.2249,0,2023-07-03,2023-07-09 23:59:59.999,ALGOUSDT,1w
1688947200000,0.1105,0.1236,0.1027,0.1157,718879798.0,1689551999999,81870495.6263,333563,413713068.0,47110575.1118,0,2023-07-10,2023-07-16 23:59:59.999,ALGOUSDT,1w
1689552000000,0.1156,0.1265,0.1114,0.1158,519113084.0,1690156799999,60684674.6384,265390,263665200.0,30848996.6916,0,2023-07-17,2023-07-23 23:59:59.999,ALGOUSDT,1w
1690156800000,0.1159,0.1162,0.1069,0.1095,273760201.0,1690761599999,30198062.3697,149442,133623354.0,14738093.9659,0,2023-07-24,2023-07-30 23:59:59.999,ALGOUSDT,1w
1690761600000,0.1095,0.1112,0.1045,0.1098,335533378.0,1691366399999,36386706.8653,146233,168201161.0,18259614.3564,0,2023-07-31,2023-08-06 23:59:59.999,ALGOUSDT,1w
1691366400000,0.1098,0.1191,0.1072,0.1169,405702195.0,1691971199999,46075249.7999,177299,198762131.0,22570488.8754,0,2023-08-07,2023-08-13 23:59:59.999,ALGOUSDT,1w
1691971200000,0.1168,0.1188,0.082,0.0972,446042387.0,1692575999999,45490411.615,191218,220069638.0,22368985.8605,0,2023-08-14,2023-08-20 23:59:59.999,ALGOUSDT,1w
1692576000000,0.0972,0.0999,0.0923,0.0953,202146645.0,1693180799999,19473232.7115,111030,100497798.0,9691695.7456,0,2023-08-21,2023-08-27 23:59:59.999,ALGOUSDT,1w
1693180800000,0.0952,0.102,0.0901,0.0945,315663662.0,1693785599999,30068112.659,150378,158444330.0,15100254.3797,0,2023-08-28,2023-09-03 23:59:59.999,ALGOUSDT,1w
1693785600000,0.0945,0.0986,0.0887,0.0921,239141289.0,1694390399999,22486058.3575,134024,121946032.0,11466166.8514,0,2023-09-04,2023-09-10 23:59:59.999,ALGOUSDT,1w
1694390400000,0.0921,0.0981,0.0873,0.095,226437070.0,1694995199999,20955901.6878,134163,109870586.0,10172562.899,0,2023-09-11,2023-09-17 23:59:59.999,ALGOUSDT,1w
1694995200000,0.0949,0.1039,0.0937,0.1012,343509410.0,1695599999999,33989298.3921,173667,181445660.0,17965597.4995,0,2023-09-18,2023-09-24 23:59:59.999,ALGOUSDT,1w
1695600000000,0.1011,0.1077,0.0937,0.1063,254828099.0,1696204799999,25412339.3517,125687,122120124.0,12174097.3183,0,2023-09-25,2023-10-01 23:59:59.999,ALGOUSDT,1w
1696204800000,0.1064,0.1065,0.0972,0.1013,204194597.0,1696809599999,20586922.9752,115578,98530046.0,9930068.9142,0,2023-10-02,2023-10-08 23:59:59.999,ALGOUSDT,1w
1696809600000,0.1012,0.1014,0.0929,0.0943,168271613.0,1697414399999,16073677.2246,107791,76413439.0,7301326.5965,0,2023-10-09,2023-10-15 23:59:59.999,ALGOUSDT,1w
1697414400000,0.0944,0.0984,0.0877,0.0943,373630517.0,1698019199999,34467463.2504,156414,191473194.0,17672774.9888,0,2023-10-16,2023-10-22 23:59:59.999,ALGOUSDT,1w
1698019200000,0.0943,0.1072,0.093,0.1065,575217831.0,1698623999999,57458101.0755,272384,295574912.0,29521011.8482,0,2023-10-23,2023-10-29 23:59:59.999,ALGOUSDT,1w
1698624000000,0.1066,0.1233,0.1049,0.1212,684510745.0,1699228799999,76872607.1376,342863,340481736.0,38297924.745,0,2023-10-30,2023-11-05 23:59:59.999,ALGOUSDT,1w
1699228800000,0.1213,0.1484,0.1068,0.1461,688670375.0,1699833599999,88776336.0964,432546,338550754.0,43626454.5284,0,2023-11-06,2023-11-12 23:59:59.999,ALGOUSDT,1w
1699833600000,0.146,0.1476,0.1225,0.1406,565298150.0,1700438399999,77376222.2702,394340,269293992.0,36867156.4093,0,2023-11-13,2023-11-19 23:59:59.999,ALGOUSDT,1w
1700438400000,0.1406,0.1507,0.123,0.1361,481249217.0,1701043199999,65476232.1155,304949,235216611.0,32044982.1575,0,2023-11-20,2023-11-26 23:59:59.999,ALGOUSDT,1w
1701043200000,0.1361,0.155,0.1285,0.1513,416980615.0,1701647999999,58123995.3093,262041,207664878.0,28959933.7373,0,2023-11-27,2023-12-03 23:59:59.999,ALGOUSDT,1w
1701648000000,0.1512,0.2231,0.1459,0.2015,890267297.0,1702252799999,161009431.6358,684327,439813872.0,79651226.042,0,2023-12-04,2023-12-10 23:59:59.999,ALGOUSDT,1w
1702252800000,0.2014,0.2179,0.167,0.1904,698423724.0,1702857599999,139188335.3643,618846,345930486.0,69022201.0596,0,2023-12-11,2023-12-17 23:59:59.999,ALGOUSDT,1w
1702857600000,0.1904,0.2532,0.1767,0.2307,776164519.0,1703462399999,172931215.6343,738662,386907391.0,86215567.5753,0,2023-12-18,2023-12-24 23:59:59.999,ALGOUSDT,1w
1703462400000,0.2306,0.2433,0.216,0.2229,452298190.0,1704067199999,104386129.6705,479410,213019033.0,49191830.6876,0,2023-12-25,2023-12-31 23:59:59.999,ALGOUSDT,1w
1704067200000,0.2228,0.2446,0.1648,0.1782,450703376.0,1704671999999,93942166.187,439601,218909353.0,45640208.6324,0,2024-01-01,2024-01-07 23:59:59.999,ALGOUSDT,1w
1704672000000,0.1782,0.2072,0.1636,0.1837,465911776.0,1705276799999,89388091.9139,483329,237943396.0,45741857.4364,0,2024-01-08,2024-01-14 23:59:59.999,ALGOUSDT,1w
1705276800000,0.1838,0.1989,0.1673,0.1701,274553486.0,1705881599999,50100777.5791,243952,137966718.0,25183347.1432,0,2024-01-15,2024-01-21 23:59:59.999,ALGOUSDT,1w
1705881600000,0.1701,0.172,0.1486,0.1642,269613444.0,1706486399999,43856015.5766,230695,144513381.0,23569232.2721,0,2024-01-22,2024-01-28 23:59:59.999,ALGOUSDT,1w
1706486400000,0.1642,0.1711,0.1549,0.1588,228724952.0,1707091199999,37370984.8303,218087,118188365.0,19350491.6721,0,2024-01-29,2024-02-04 23:59:59.999,ALGOUSDT,1w
1707091200000,0.1588,0.1805,0.1559,0.1801,237554625.0,1707695999999,40164892.1661,199390,125438899.0,21244328.5092,0,2024-02-05,2024-02-11 23:59:59.999,ALGOUSDT,1w
1707696000000,0.1801,0.1974,0.173,0.1964,383998761.0,1708300799999,71056527.7845,358948,183639035.0,33981390.0473,0,2024-02-12,2024-02-18 23:59:59.999,ALGOUSDT,1w
1708300800000,0.1964,0.2113,0.1815,0.2078,366673701.0,1708905599999,71722356.5027,359617,179263276.0,35098359.6431,0,2024-02-19,2024-02-25 23:59:59.999,ALGOUSDT,1w
1708905600000,0.2078,0.2574,0.1921,0.2511,690299706.0,1709510399999,154106795.6695,769654,350356371.0,78371917.8756,0,2024-02-26,2024-03-03 23:59:59.999,ALGOUSDT,1w
1709510400000,0.2512,0.2848,0.2,0.2628,934130775.0,1710115199999,239672236.3406,1196729,471328629.0,121034193.8618,0,2024-03-04,2024-03-10 23:59:59.999,ALGOUSDT,1w
1710115200000,0.2628,0.3299,0.2494,0.2754,1063441086.0,1710719999999,313094236.2006,1485775,529639439.0,155966018.5236,0,2024-03-11,2024-03-17 23:59:59.999,ALGOUSDT,1w
1710720000000,0.2754,0.2754,0.2184,0.2562,562442978.0,1711324799999,137492253.6857,673049,282281724.0,69032927.8987,0,2024-03-18,2024-03-24 23:59:59.999,ALGOUSDT,1w
1711324800000,0.2563,0.2903,0.2529,0.268,451836738.0,1711929599999,122663572.9501,447705,219010364.0,59502005.0486,0,2024-03-25,2024-03-31 23:59:59.999,ALGOUSDT,1w
1711929600000,0.2679,0.27,0.2213,0.2352,317987792.0,1712534399999,75843638.19,315684,151942029.0,36279919.065,0,2024-04-01,2024-04-07 23:59:59.999,ALGOUSDT,1w
1712534400000,0.2352,0.2481,0.1459,0.1794,639786881.0,1713139199999,124697263.7525,613851,314855758.0,61393113.6875,0,2024-04-08,2024-04-14 23:59:59.999,ALGOUSDT,1w
1713139200000,0.1793,0.1926,0.1593,0.1874,379842480.0,1713743999999,66545671.3648,438437,182979997.0,32086697.7413,0,2024-04-15,2024-04-21 23:59:59.999,ALGOUSDT,1w
1713744000000,0.1874,0.2644,0.1866,0.1928,840641569.0,1714348799999,180286941.4123,888673,428090440.0,92056679.8779,0,2024-04-22,2024-04-28 23:59:59.999,ALGOUSDT,1w
1714348800000,0.1928,0.2002,0.1655,0.1964,344988769.0,1714953599999,63300394.3799,376600,168798123.0,31020823.5099,0,2024-04-29,2024-05-05 23:59:59.999,ALGOUSDT,1w
1714953600000,0.1965,0.2027,0.1757,0.1768,228334214.0,1715558399999,43405875.1917,288833,110798114.0,21083275.9983,0,2024-05-06,2024-05-12 23:59:59.999,ALGOUSDT,1w
1715558400000,0.1768,0.1868,0.1698,0.1749,322792802.0,1716163199999,57453542.5194,286435,166665974.0,29657188.4272,0,2024-05-13,2024-05-19 23:59:59.999,ALGOUSDT,1w
1716163200000,0.175,0.1965,0.1722,0.1895,364486399.0,1716767999999,67520971.0692,339018,187008108.0,34643071.9668,0,2024-05-20,2024-05-26 23:59:59.999,ALGOUSDT,1w
1716768000000,0.1895,0.1999,0.182,0.1823,202469030.0,1717372799999,38660317.6398,220972,99644999.0,19038223.3318,0,2024-05-27,2024-06-02 23:59:59.999,ALGOUSDT,1w
1717372800000,0.1823,0.1933,0.16,0.1704,249447136.0,1717977599999,44755564.0305,237210,126322641.0,22684999.8223,0,2024-06-03,2024-06-09 23:59:59.999,ALGOUSDT,1w
1717977600000,0.1704,0.1721,0.1473,0.1557,263819930.0,1718582399999,42096371.8519,250236,129931049.0,20721669.53,0,2024-06-10,2024-06-16 23:59:59.999,ALGOUSDT,1w
1718582400000,0.1558,0.1567,0.1263,0.1324,319702061.0,1719187199999,44317556.6136,278632,154789673.0,21457160.5986,0,2024-06-17,2024-06-23 23:59:59.999,ALGOUSDT,1w
1719187200000,0.1324,0.1453,0.1253,0.1445,206528324.0,1719791999999,28567609.0368,175379,100315901.0,13874283.2894,0,2024-06-24,2024-06-30 23:59:59.999,ALGOUSDT,1w
1719792000000,0.1446,0.1514,0.1146,0.1266,303994481.0,1720396799999,40404906.3854,258585,143142703.0,19032507.0519,0,2024-07-01,2024-07-07 23:59:59.999,ALGOUSDT,1w
1720396800000,0.1267,0.1536,0.1215,0.152,186310644.0,1721001599999,25527506.7597,200975,92489217.0,12685197.9406,0,2024-07-08,2024-07-14 23:59:59.999,ALGOUSDT,1w
1721001600000,0.152,0.1625,0.1492,0.1592,199066229.0,1721606399999,31233259.9643,201546,97074973.0,15235662.9201,0,2024-07-15,2024-07-21 23:59:59.999,ALGOUSDT,1w
1721606400000,0.1593,0.1598,0.1327,0.1393,165452562.0,1722211199999,23740437.1354,143964,81214341.0,11668947.1389,0,2024-07-22,2024-07-28 23:59:59.999,ALGOUSDT,1w
1722211200000,0.1393,0.1449,0.11,0.1147,251806321.0,1722815999999,32447905.7356,212857,119310876.0,15383850.7841,0,2024-07-29,2024-08-04 23:59:59.999,ALGOUSDT,1w
1722816000000,0.1146,0.1242,0.0938,0.1152,433439811.0,1723420799999,47354427.6162,415546,205574161.0,22477915.6561,0,2024-08-05,2024-08-11 23:59:59.999,ALGOUSDT,1w
1723420800000,0.1152,0.1223,0.1133,0.1188,184337095.0,1724025599999,21748016.6737,239623,91490407.0,10797015.2596,0,2024-08-12,2024-08-18 23:59:59.999,ALGOUSDT,1w
