symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,openTime_dt,closeTime_dt
REQUSDT,0.00030000,0.458,0.06622638,0.06550000,0.06580000,12663.00000000,0.06570000,10901.00000000,0.06580000,1029.00000000,0.06550000,0.06730000,0.06500000,1718262.00000000,113794.27360000,1775030373518,1775116773518,31926504,31928954,2451,2026-04-01 07:59:33.518,2026-04-02 07:59:33.518
GHSTUSDT,0.00000000,0.000,0.10754626,0.00000000,0.10800000,83.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10800000,0.11400000,0.10300000,1012047.00000000,108841.86800000,1774248208591,1774334608591,18986421,18990421,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
TRURUB,0.06000000,2.055,3.05485061,0.00000000,2.98000000,1692.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.92000000,3.81000000,2.70000000,5655512.00000000,17276744.26000000,1774248208591,1774334608591,177378,181377,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
FISBRL,-0.12700000,-6.656,1.75467188,0.00000000,1.78100000,152.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.90800000,1.90900000,1.53200000,1103128.30000000,1935628.20700000,1774248208591,1774334608591,443887,447886,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
WAXPUSDT,0.00000000,0.000,0.00641627,0.00645000,0.00645000,122348.00000000,0.00644000,469044.00000000,0.00645000,21150.00000000,0.00645000,0.00653000,0.00622000,42205021.00000000,270798.96181000,1775030390527,1775116790527,39728964,39731591,2628,2026-04-01 07:59:50.527,2026-04-02 07:59:50.527
WAXPBUSD,0.00010000,0.240,0.04124655,0.00000000,0.04170000,4139.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04160000,0.04390000,0.03970000,7016198.00000000,289393.94370000,1774248208591,1774334608591,6097503,6101502,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
WAXPBNB,-0.00002900,-14.529,0.00018540,0.00000000,0.00017060,2013.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00019960,0.00021090,0.00016730,6299750.00000000,1168.00449340,1774248208591,1774334608591,697111,701110,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
WAXPBTC,-0.00000009,-50.000,0.00000014,0.00000000,0.00000009,1741244.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000018,0.00000019,0.00000007,39437942.00000000,5.38217253,1774248208591,1774334608591,3996175,4000174,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
TRIBEBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
TRIBEBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
TRIBEBUSD,-0.00600000,-2.834,0.20602142,0.00000000,0.20570000,4058.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21170000,0.21490000,0.20140000,3318990.00000000,683783.03440000,1774248208591,1774334608591,2058430,2062429,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
TRIBEUSDT,-0.00050000,-0.247,0.20210119,0.00000000,0.20180000,839.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20230000,0.20850000,0.19700000,2401137.00000000,485272.65500000,1774248208591,1774334608591,4712305,4716304,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
GNOUSDT,-3.49000000,-2.809,123.02973713,124.01000000,120.74000000,0.53000000,120.56000000,1.07700000,120.74000000,1.24400000,124.23000000,125.46000000,119.27000000,890.94800000,109613.09824000,1775030381279,1775116781279,13454907,13458286,3380,2026-04-01 07:59:41.279,2026-04-02 07:59:41.279
GNOBUSD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
GNOBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
GNOBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ARPATRY,-0.00090000,-0.220,0.40565937,0.40810000,0.40760000,3922.00000000,0.40690000,5146.00000000,0.40760000,5146.00000000,0.40850000,0.41140000,0.39610000,20091254.00000000,8150205.43000000,1775030345001,1775116745001,26905486,26906808,1323,2026-04-01 07:59:05.001,2026-04-02 07:59:05.001
PROMBTC,-0.00000500,-5.285,0.00009269,0.00000000,0.00008960,1346.46000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00009460,0.00010200,0.00008700,57465.96000000,5.32628854,1774248208591,1774334608591,2359421,2363420,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
MTLBUSD,0.09100000,7.211,1.37051606,0.00000000,1.35300000,12.40000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26200000,1.46600000,1.24200000,314254.60000000,430690.97520000,1774248208591,1774334608591,3459945,3463944,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
OGNBUSD,0.03480000,44.558,0.09322873,0.00000000,0.11290000,1250.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07810000,0.11440000,0.07790000,6194266.60000000,577483.58479000,1774248208591,1774334608591,3355781,3359781,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
XECUSDT,-0.00000020,-2.911,0.00000680,0.00000687,0.00000667,4152459.00,0.00000666,20075282.00,0.00000667,233977443.00,0.00000687,0.00000694,0.00000660,44126346701.00,300103.61722554,1775030340089,1775116740089,59515645,59517954,2310,2026-04-01 07:59:00.089,2026-04-02 07:59:00.089
C98BRL,-0.10700000,-7.562,1.38614529,0.00000000,1.30800000,456.30000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41500000,1.60000000,1.22700000,1890440.60000000,2620425.34040000,1774248208591,1774334608591,259608,263607,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
SOLAUD,3.09000000,12.170,26.26733533,0.00000000,28.48000000,0.53500000,0.00000000,0.00000000,0.00000000,0.00000000,25.39000000,29.50000000,24.81000000,27051.97600000,710583.32497000,1774248208591,1774334608591,1345157,1349156,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
XRPBIDR,205.00,2.687,7807.25,0.00,7835.00,16.40000000,0.00,0.00000000,0.00,0.00000000,7630.00,8056.00,7533.00,897298.40000000,7005434461.60,1774248208591,1774334608591,857380,861379,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
POLYBUSD,0.00300000,1.124,0.26682077,0.00000000,0.27000000,58.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26700000,0.27350000,0.25990000,3471499.20000000,926268.10237000,1774248208591,1774334608591,2610567,2614567,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ELFUSDT,0.01840000,8.812,0.21788229,0.00000000,0.22720000,2.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20880000,0.23740000,0.20300000,2922677.50000000,636799.68008000,1774248208591,1774334608591,34519403,34523403,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
DYDXUSDT,-0.00500000,-4.897,0.09935953,0.10200000,0.09710000,210.15000000,0.09710000,19934.18000000,0.09720000,7758.38000000,0.10210000,0.10310000,0.09540000,22536925.71000000,2239258.40243900,1775030397576,1775116797576,155908934,155919228,10295,2026-04-01 07:59:57.576,2026-04-02 07:59:57.576
DYDXBUSD,0.01100000,0.293,3.74571441,0.00000000,3.77100000,6.88000000,0.00000000,0.00000000,0.00000000,0.00000000,3.76000000,3.89100000,3.53700000,159108.04000000,595973.27841000,1774248208591,1774334608591,20449234,20453234,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
DYDXBNB,-0.00001100,-0.329,0.00343476,0.00000000,0.00333300,18.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00334400,0.00354500,0.00330900,48441.65000000,166.38523073,1774248208591,1774334608591,719789,723788,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
DYDXBTC,-0.00000048,-22.120,0.00000186,0.00000000,0.00000169,2410.76000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000217,0.00000237,0.00000157,1846814.80000000,3.43955560,1774248208591,1774334608591,13129031,13133030,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ELFBUSD,-0.00570000,-1.647,0.35204237,0.00000000,0.34030000,227.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34600000,0.36520000,0.33230000,2980424.50000000,1049235.69151000,1774248208591,1774334608591,2991453,2995452,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
POLYUSDT,0.00140000,0.522,0.26842500,0.00000000,0.26960000,39.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26820000,0.27300000,0.26370000,5552157.10000000,1490337.78753000,1774248208591,1774334608591,7766360,7770360,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
IDEXUSDT,-0.00086000,-30.175,0.00244360,0.00285000,0.00199000,227960.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00285000,0.00291000,0.00199000,164208495.70000000,401259.06731700,1774926012620,1775012412620,57988921,58002704,13784,2026-03-31 03:00:12.620,2026-04-01 03:00:12.620
VIDTUSDT,-0.00027000,-19.014,0.00123776,0.00000000,0.00115000,1153590.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00142000,0.00151000,0.00105000,148266713.00000000,183519.31426000,1774248208591,1774334608591,41139480,41143480,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
SOLBIDR,32356.00,11.608,291681.09,0.00,311087.00,0.25900000,0.00,0.00000000,0.00,0.00000000,278731.00,314429.00,267533.00,17618.47570000,5138976239.42,1774248208591,1774334608591,1461134,1465133,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
AXSBIDR,-18880.00,-20.661,82495.85,0.00,72500.00,2.27200000,0.00,0.00000000,0.00,0.00000000,91380.00,101105.00,67701.00,16445.45800000,1356681954.98,1774248208591,1774334608591,301693,305692,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
BTCUSDP,412.51000000,2.169,20207.72628115,0.00000000,19435.03000000,0.02060000,0.00000000,0.00000000,0.00000000,0.00000000,19022.52000000,22755.54000000,18000.00000000,181.51433000,3667991.89674670,1774248208591,1774334608591,194642,198641,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ETHUSDP,-228.84000000,-14.546,1553.77362104,0.00000000,1344.37000000,0.19140000,0.00000000,0.00000000,0.00000000,0.00000000,1573.21000000,1782.38000000,1229.64000000,2576.35860000,4003078.03100800,1774248208591,1774334608591,89192,93171,3980,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
BNBUSDP,5.03000000,1.815,278.25759448,0.00000000,282.09000000,1.41700000,0.00000000,0.00000000,0.00000000,0.00000000,277.06000000,565.47000000,258.07000000,16507.64000000,4593376.19702000,1774248208591,1774334608591,44076,45916,1841,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
USDPBUSD,0.00010000,0.010,0.99997038,0.00000000,1.00000000,9380.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99990000,1.00050000,0.99960000,7335780.67000000,7335563.41556900,1774248208591,1774334608591,155697,159476,3780,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
USDPUSDT,-0.00070000,-0.070,0.99981720,1.00020000,0.99970000,2033.00000000,0.99970000,6378.00000000,0.99990000,419.00000000,1.00040000,1.00040000,0.99930000,70394.00000000,70381.13230000,1775027342233,1775113742233,2905686,2906143,458,2026-04-01 07:09:02.233,2026-04-02 07:09:02.233
GALAUSDT,-0.00009000,-3.030,0.00294118,0.00297000,0.00288000,99652.00000000,0.00287000,170600.00000000,0.00288000,4869491.00000000,0.00297000,0.00305000,0.00283000,322931410.00000000,949799.94858000,1775030378604,1775116778604,278399441,278410200,10760,2026-04-01 07:59:38.604,2026-04-02 07:59:38.604
GALABUSD,-0.00333000,-10.122,0.03152406,0.00000000,0.02957000,4779.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03290000,0.03465000,0.02879000,21508535.00000000,678036.44584000,1774248208591,1774334608591,44494980,44498979,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
GALABNB,-0.00000527,-15.482,0.00002982,0.00000000,0.00002877,441.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003404,0.00003592,0.00002599,17251338.00000000,514.39206630,1774248208591,1774334608591,4164091,4168090,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
GALABTC,-0.00000006,-40.000,0.00000010,0.00000000,0.00000009,205975.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000015,0.00000016,0.00000002,117627635.00000000,11.35366613,1774248208591,1774334608591,9760228,9764227,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
FTMBIDR,-517.00,-13.155,3426.97,0.00,3413.00,14.50000000,0.00,0.00000000,0.00,0.00000000,3930.00,3986.00,2987.00,2780492.10000000,9528656276.80,1774248208591,1774334608591,641452,645451,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ALGOBIDR,0.00,0,0.00,0.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
CAKEAUD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
KSMAUD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
WAVESRUB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
SUNBUSD,-0.00041000,-7.009,0.00574394,0.00000000,0.00544000,49550.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00585000,0.00618000,0.00538000,63242557.00000000,363261.52495000,1774248208591,1774334608591,3803998,3807997,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ILVUSDT,-0.16000000,-3.980,4.01062101,4.02000000,3.86000000,7.87300000,3.85000000,775.78500000,3.86000000,143.78300000,4.02000000,4.16000000,3.82000000,287634.30800000,1153592.19953000,1775030364630,1775116764630,43274520,43284190,9671,2026-04-01 07:59:24.630,2026-04-02 07:59:24.630
ILVBUSD,-5.32000000,-11.987,40.28949189,0.00000000,39.06000000,4.19800000,0.00000000,0.00000000,0.00000000,0.00000000,44.38000000,44.99000000,38.05000000,6415.37100000,258472.03789000,1774248208591,1774334608591,3382317,3386316,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ILVBNB,0.03130000,21.192,0.17134765,0.00000000,0.17900000,1.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14770000,0.20320000,0.14270000,8109.76300000,1389.58881620,1774248208591,1774334608591,264596,268595,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ILVBTC,-0.00002700,-31.395,0.00006736,0.00000000,0.00005900,248.84500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008600,0.00008700,0.00005900,78590.19600000,5.29355041,1774248208591,1774334608591,2951957,2955956,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
RENBUSD,-0.01302500,-22.294,0.05508917,0.00000000,0.04539800,1760.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05842300,0.06135200,0.04012300,7299238.00000000,402108.95176800,1774248208591,1774334608591,3645358,3649357,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
YGGUSDT,-0.00111000,-3.134,0.03498706,0.03540000,0.03431000,779.00000000,0.03430000,5018.00000000,0.03431000,11758.00000000,0.03542000,0.03582000,0.03369000,17153099.90000000,600136.45042700,1775030398474,1775116798474,78482373,78492913,10541,2026-04-01 07:59:58.474,2026-04-02 07:59:58.474
YGGBUSD,-0.00070000,-0.172,0.40588962,0.00000000,0.40530000,37.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40600000,0.43460000,0.37120000,1042061.00000000,422961.74274000,1774248208591,1774334608591,5420994,5424993,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
YGGBNB,-0.00014600,-17.527,0.00078536,0.00000000,0.00068700,1764.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00083300,0.00109400,0.00066700,2185132.70000000,1716.11592220,1774248208591,1774334608591,321224,325223,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
YGGBTC,-0.00000017,-22.667,0.00000068,0.00000000,0.00000058,2332.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000075,0.00000085,0.00000053,9801143.50000000,6.63343962,1774248208591,1774334608591,4398587,4402586,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
STXBUSD,0.04560000,7.238,0.64928699,0.00000000,0.67560000,418.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.63000000,0.67980000,0.59890000,738056.40000000,479210.41603000,1774248208591,1774334608591,7274234,7278233,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
SYSUSDT,-0.00014000,-1.369,0.01023638,0.01020000,0.01009000,1487.00000000,0.01007000,11848.00000000,0.01009000,18752.00000000,0.01023000,0.01071000,0.00970000,30018775.00000000,307283.63350000,1775030394659,1775116794659,33401634,33417598,15965,2026-04-01 07:59:54.659,2026-04-02 07:59:54.659
DFUSDT,-0.00035000,-17.588,0.00172630,0.00000000,0.00164000,23930.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00199000,0.00212000,0.00129000,62177606.00000000,107337.29702000,1774248208591,1774334608591,31052535,31056535,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
SOLUSDC,-4.20000000,-5.010,82.72928572,83.83000000,79.63000000,0.16500000,79.63000000,175.69200000,79.64000000,203.80000000,83.83000000,86.65000000,78.30000000,1427415.07300000,118089029.41736000,1775030397456,1775116797456,152071086,152315515,244430,2026-04-01 07:59:57.456,2026-04-02 07:59:57.456
ARPARUB,0.55000000,12.563,4.63686944,0.00000000,4.92800000,1281.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.37800000,5.05900000,4.12200000,6826810.00000000,31655026.62900000,1774248208591,1774334608591,1663712,1667711,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
LTCUAH,402.00000000,14.414,2946.96084619,0.00000000,3191.00000000,2.52000000,0.00000000,0.00000000,0.00000000,0.00000000,2789.00000000,3300.00000000,2427.00000000,6509.12400000,19182133.57100000,1774248208591,1774334608591,439083,443082,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
FETBUSD,-0.01250000,-2.480,0.52117483,0.00000000,0.49150000,43.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50400000,0.55460000,0.46600000,2012362.00000000,1048792.41930000,1774248208591,1774334608591,9808355,9812354,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ARPABUSD,0.00745000,19.029,0.04393952,0.00000000,0.04660000,1185.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03915000,0.04849000,0.03854000,8537365.20000000,375127.71370400,1774248208591,1774334608591,6122544,6126543,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
LSKBUSD,-0.07800000,-8.460,0.88463514,0.00000000,0.84400000,13.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.92200000,0.98600000,0.81500000,318508.40000000,281763.72390000,1774248208591,1774334608591,1385731,1389730,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
AVAXBIDR,-20621.00,-7.176,294580.50,0.00,266752.00,0.21000000,0.00,0.00000000,0.00,0.00000000,287373.00,325276.00,266752.00,20002.42000000,5892322831.43,1774248208591,1774334608591,190927,193674,2748,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ALICEBIDR,-1540.00,-5.026,31142.18,0.00,29103.00,16.36000000,0.00,0.00000000,0.00,0.00000000,30643.00,33600.00,28343.00,453162.16000000,14112458629.06,1774248208591,1774334608591,314492,317394,2903,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
FIDAUSDT,0.00252000,19.237,0.01513265,0.01310000,0.01562000,840.50000000,0.01562000,34580.90000000,0.01565000,9840.50000000,0.01310000,0.01708000,0.01306000,547353594.80000000,8282907.96842400,1775030398680,1775116798680,56435860,56520102,84243,2026-04-01 07:59:58.680,2026-04-02 07:59:58.680
FIDABUSD,-0.00190000,-1.055,0.19312136,0.00000000,0.17820000,649.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18010000,0.21380000,0.17320000,2778882.50000000,536661.56502000,1774248208591,1774334608591,6607403,6611402,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
FIDABNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
FIDABTC,-0.00000027,-49.091,0.00000039,0.00000000,0.00000028,50000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000055,0.00000058,0.00000027,16777917.80000000,6.47110151,1774248208591,1774334608591,2921356,2925355,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
DENTBUSD,-0.00006100,-7.943,0.00076801,0.00000000,0.00070700,86741.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00076800,0.00080200,0.00068900,315319274.00000000,242167.89547600,1774248208591,1774334608591,3062149,3066148,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
FRONTUSDT,0.01700000,1.970,0.86711803,0.00000000,0.88000000,432.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.86300000,0.88800000,0.84700000,632357.00000000,548328.15380000,1774248208591,1774334608591,40770258,40774258,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
CVPUSDT,-0.01030000,-23.303,0.04163014,0.00000000,0.03390000,1931.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04420000,0.04900000,0.03280000,10302989.30000000,428914.93213000,1774248208591,1774334608591,18720130,18724130,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
AGLDBTC,0.00000003,0.977,0.00000317,0.00000000,0.00000310,74.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000307,0.00000361,0.00000286,1320728.30000000,4.18396226,1774248208591,1774334608591,2980403,2984402,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
AGLDBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
AGLDBUSD,-0.10500000,-11.266,0.83684374,0.00000000,0.82700000,153.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.93200000,0.93300000,0.77900000,263381.30000000,220408.99320000,1774248208591,1774334608591,4167832,4171831,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
AGLDUSDT,-0.00800000,-3.347,0.23793040,0.23900000,0.23100000,381.80000000,0.23000000,15266.60000000,0.23100000,26566.20000000,0.23900000,0.24500000,0.22700000,2208811.50000000,525543.40790000,1775030382290,1775116782290,39736838,39741698,4861,2026-04-01 07:59:42.290,2026-04-02 07:59:42.290
RADBTC,0.00000052,3.895,0.00001396,0.00000000,0.00001387,13.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001335,0.00001605,0.00001198,452348.40000000,6.31289871,1774248208591,1774334608591,3097206,3101205,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
RADBNB,-0.00114000,-9.948,0.01221263,0.00000000,0.01032000,59.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01146000,0.01511000,0.01001000,196334.90000000,2397.76454300,1774248208591,1774334608591,264662,268661,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
RADBUSD,-0.09000000,-6.378,1.32728197,0.00000000,1.32100000,280.30000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41100000,1.42500000,1.23400000,323766.60000000,429729.56990000,1774248208591,1774334608591,5268131,5272130,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
RADUSDT,-0.00200000,-0.917,0.21789904,0.21800000,0.21600000,4110.10000000,0.21600000,607.50000000,0.21700000,31975.70000000,0.21800000,0.22100000,0.21500000,870934.20000000,189775.72660000,1775030392347,1775116792347,40959305,40961656,2352,2026-04-01 07:59:52.347,2026-04-02 07:59:52.347
UNIAUD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
HIVEBUSD,-0.02090000,-7.044,0.28659774,0.00000000,0.27580000,114.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29670000,0.30650000,0.26860000,1103493.00000000,316258.59850000,1774248208591,1774334608591,3082576,3086575,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
STPTBUSD,-0.00575000,-12.080,0.04588319,0.00000000,0.04185000,2347.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04760000,0.05931000,0.03940000,8247075.40000000,378402.12474700,1774248208591,1774334608591,3451524,3455523,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
BETABTC,-0.00000020,-22.989,0.00000077,0.00000000,0.00000067,10419.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000087,0.00000099,0.00000065,5895964.00000000,4.55372735,1774248208591,1774334608591,2947348,2951347,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
BETABNB,-0.00000950,-2.758,0.00034263,0.00000000,0.00033500,131.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00034450,0.00036910,0.00031750,2819362.00000000,966.00121530,1774248208591,1774334608591,980447,984446,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
