symbol,baseAsset,quoteAsset,status,baseAssetPrecision,quoteAssetPrecision,isSpotTradingAllowed,isMarginTradingAllowed,orderTypes
ADAUSDC,ADA,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NEOPAX,NEO,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NEOUSDC,NEO,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DASHBNB,DASH,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DASHUSDT,DASH,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NANOUSDT,NANO,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
OMGBNB,OMG,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
OMGUSDT,OMG,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
THETAUSDT,THETA,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ENJUSDT,ENJ,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MITHUSDT,MITH,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MATICBNB,MATIC,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MATICBTC,MATIC,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MATICUSDT,MATIC,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ATOMBNB,ATOM,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ATOMBTC,ATOM,BTC,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ATOMUSDT,ATOM,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ATOMUSDC,ATOM,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ATOMPAX,ATOM,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ATOMTUSD,ATOM,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ETCUSDC,ETC,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ETCPAX,ETC,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ETCTUSD,ETC,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BATUSDC,BAT,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BATPAX,BAT,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BATTUSD,BAT,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PHBBNB,PHB,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PHBBTC,PHB,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PHBUSDC,PHB,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PHBTUSD,PHB,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PHBPAX,PHB,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TFUELBNB,TFUEL,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TFUELBTC,TFUEL,BTC,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TFUELUSDT,TFUEL,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TFUELUSDC,TFUEL,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TFUELTUSD,TFUEL,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TFUELPAX,TFUEL,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ONEBNB,ONE,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ONEBTC,ONE,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ONEUSDT,ONE,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ONETUSD,ONE,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ONEPAX,ONE,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ONEUSDC,ONE,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
FTMBNB,FTM,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
FTMBTC,FTM,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
FTMUSDT,FTM,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
FTMTUSD,FTM,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
FTMPAX,FTM,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
FTMUSDC,FTM,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BTCBBTC,BTCB,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BCPTTUSD,BCPT,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BCPTPAX,BCPT,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BCPTUSDC,BCPT,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ALGOBNB,ALGO,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ALGOBTC,ALGO,BTC,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ALGOUSDT,ALGO,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ALGOTUSD,ALGO,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ALGOPAX,ALGO,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ALGOUSDC,ALGO,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
USDSBUSDT,USDSB,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
USDSBUSDSOLD,USDSB,USDSOLD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
GTOUSDT,GTO,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
GTOPAX,GTO,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
GTOTUSD,GTO,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
GTOUSDC,GTO,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ERDBNB,ERD,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ERDBTC,ERD,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ERDUSDT,ERD,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ERDPAX,ERD,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ERDUSDC,ERD,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DOGEBNB,DOGE,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DOGEBTC,DOGE,BTC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DOGEUSDT,DOGE,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DOGEPAX,DOGE,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DOGEUSDC,DOGE,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DUSKBNB,DUSK,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DUSKBTC,DUSK,BTC,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DUSKUSDT,DUSK,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DUSKUSDC,DUSK,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DUSKPAX,DUSK,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BGBPUSDC,BGBP,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ANKRBNB,ANKR,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ANKRBTC,ANKR,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ANKRUSDT,ANKR,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ANKRTUSD,ANKR,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ANKRPAX,ANKR,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ANKRUSDC,ANKR,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ONTPAX,ONT,PAX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ONTUSDC,ONT,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
WINBNB,WIN,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
WINBTC,WIN,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
WINUSDT,WIN,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
WINUSDC,WIN,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
COSBNB,COS,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
COSBTC,COS,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
COSUSDT,COS,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TUSDBTUSD,TUSDB,TUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NPXSUSDT,NPXS,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NPXSUSDC,NPXS,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
COCOSBNB,COCOS,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
COCOSBTC,COCOS,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
COCOSUSDT,COCOS,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MTLUSDT,MTL,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TOMOBNB,TOMO,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TOMOBTC,TOMO,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TOMOUSDT,TOMO,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TOMOUSDC,TOMO,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PERLBNB,PERL,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PERLBTC,PERL,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PERLUSDC,PERL,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PERLUSDT,PERL,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DENTUSDT,DENT,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MFTUSDT,MFT,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
KEYUSDT,KEY,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
STORMUSDT,STORM,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DOCKUSDT,DOCK,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
WANUSDT,WAN,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
FUNUSDT,FUN,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CVCUSDT,CVC,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BTTTRX,BTT,TRX,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
WINTRX,WIN,TRX,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CHZBNB,CHZ,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CHZBTC,CHZ,BTC,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CHZUSDT,CHZ,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BANDBNB,BAND,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BANDBTC,BAND,BTC,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BANDUSDT,BAND,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BNBBUSD,BNB,BUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BTCBUSD,BTC,BUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BUSDUSDT,BUSD,USDT,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BEAMBNB,BEAM,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BEAMBTC,BEAM,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
